,Date,AAPL,ACN,AMD,AMZN,COST,DIS,F,GILD,JPM,KO,LUV,MA,MSFT,NVDA,PFE,RGS,SOS,TSLA,UNH,XOM
13699,2016-06-03,22.60396385192871,106.46245574951172,4.159999847412109,36.277000427246094,133.25045776367188,93.1650161743164,9.29096794128418,66.99365997314453,53.045654296875,36.00294876098633,39.494266510009766,92.1075439453125,46.87244415283203,11.418008804321287,25.41229248046875,12.739999771118164,,14.599332809448242,123.21802520751952,63.29193878173828
13700,2016-06-06,22.76785469055176,107.08922576904295,4.46999979019165,36.33649826049805,133.71595764160156,93.19332122802734,9.390718460083008,68.12124633789062,53.57086181640625,36.26673126220703,39.66519546508789,92.69263458251952,47.1801643371582,11.359049797058104,25.588106155395508,12.90999984741211,,14.711999893188477,124.3976593017578,63.98667907714844
13701,2016-06-07,22.86020278930664,107.13401794433594,4.510000228881836,36.1870002746582,134.0497283935547,92.78763580322266,9.533217430114746,68.04347229003906,53.39031600952149,36.22675704956055,40.89969253540039,92.73099517822266,47.15299987792969,11.381157875061035,25.52217674255371,13.079999923706056,,15.489333152770996,123.30809783935548,64.9679183959961
13702,2016-06-08,22.83941650390625,106.83850860595705,4.460000038146973,36.33200073242188,134.70846557617188,92.49517059326172,9.518969535827637,67.98126220703125,53.54623794555664,36.41061782836914,41.30802154541016,93.98748779296876,47.09870529174805,11.344310760498049,25.82251739501953,13.140000343322754,,15.701333045959473,126.42366790771484,65.02519989013672
13703,2016-06-09,23.003314971923828,106.94598388671876,4.519999980926514,36.38249969482422,135.3057403564453,92.30648040771484,9.44771671295166,66.69815826416016,53.13593292236328,36.57847213745117,41.9632568359375,93.05709838867188,46.71858596801758,11.639094352722168,25.86647605895996,12.989999771118164,,15.290666580200195,126.67578887939452,64.93925476074219
13704,2016-06-10,22.81402969360352,105.89837646484376,4.320000171661377,35.89550018310547,136.02597045898438,91.83475494384766,9.333720207214355,65.67166900634766,52.38915252685547,36.762332916259766,41.43146896362305,91.32106018066406,46.59187698364258,11.349225044250488,25.85181999206543,12.989999771118164,,14.586000442504885,125.37913513183594,64.44505310058594
13705,2016-06-13,22.47007751464844,104.83285522460938,4.400000095367432,35.762001037597656,136.09620666503906,92.05175018310548,9.248221397399902,65.3061752319336,51.92140197753906,36.34348678588867,40.03554916381836,90.34268951416016,45.37911224365234,11.494159698486328,25.44891166687012,12.9399995803833,,14.524666786193848,124.3436279296875,64.88196563720703
13706,2016-06-14,22.49777603149414,105.73717498779295,4.389999866485596,35.96500015258789,136.90428161621094,92.8348159790039,9.148470878601074,65.35310363769531,50.94485092163086,36.27903366088867,37.87042999267578,90.26596069335938,45.09855270385742,11.51627254486084,25.632057189941406,12.65999984741211,,14.330666542053224,124.14547729492188,64.76736450195312
13707,2016-06-15,22.42390251159668,105.16412353515624,4.420000076293945,35.7130012512207,136.01718139648438,92.71215057373048,9.269594192504885,64.93864440917969,50.85457229614258,36.25486755371094,37.92741394042969,89.52743530273438,44.97184371948242,11.634182929992676,25.485546112060547,12.789999961853027,,14.513333320617676,124.15911865234376,64.5739974975586
13708,2016-06-16,22.51854705810547,105.92522430419922,4.75,35.8754997253418,137.38731384277344,92.81594848632812,9.347967147827148,65.30618286132812,51.05973434448242,36.49651718139648,37.77547454833984,90.2372055053711,45.60537338256836,11.68085765838623,25.45624542236328,12.970000267028809,,14.528667449951172,125.42545318603516,65.33316802978516
13709,2016-06-17,22.006084442138672,105.2716064453125,5.260000228881836,35.31949996948242,136.92184448242188,93.40087127685548,9.44771671295166,64.63365173339844,51.10897064208984,36.07767105102539,37.73749923706055,89.47946166992188,45.37006759643555,11.476964950561523,25.067991256713867,12.770000457763672,,14.364666938781738,124.54801940917967,64.97506713867188
13710,2016-06-20,21.952991485595703,106.59674835205078,5.099999904632568,35.70050048828125,137.44007873535156,93.93864440917967,9.561717987060549,64.89952087402344,51.18282699584961,36.23070907592773,38.003379821777344,90.49617004394533,45.31575775146485,11.683311462402344,25.27310562133789,13.020000457763672,,14.646666526794434,125.29878997802734,65.26155090332031
13711,2016-06-21,22.139970779418945,106.93700408935548,5.449999809265137,35.79100036621094,138.07240295410156,93.23104858398438,9.419218063354492,63.96113967895508,51.65879440307617,36.35153198242188,38.47818756103516,91.22513580322266,46.32939910888672,11.61207103729248,25.45624542236328,13.0,,14.640666961669922,125.00035095214844,65.55518341064453
13712,2016-06-22,22.056867599487305,106.57884979248048,5.019999980926514,35.529998779296875,138.88052368164062,93.20275115966795,9.390718460083008,64.47723388671875,51.46184158325195,36.13405227661133,38.23128509521485,90.21798706054688,46.14840698242188,11.602250099182127,25.251129150390625,12.90999984741211,,13.11066722869873,124.7380142211914,65.29737091064453
13713,2016-06-23,22.18382835388184,106.47142028808594,5.210000038146973,36.104000091552734,137.92312622070312,93.41974639892578,9.547470092773438,65.19670104980469,52.56149291992188,36.31125259399414,37.59505081176758,91.80064392089844,46.981048583984375,11.911771774291992,25.33904266357422,13.0,,13.09333324432373,125.9048843383789,65.74856567382812
13714,2016-06-24,21.560556411743164,99.79175567626952,4.880000114440918,34.948001861572266,136.6320343017578,90.306396484375,8.920473098754883,62.928855895996094,48.90966033935547,35.38494110107422,36.379539489746094,87.73381042480469,45.09855270385742,11.233769416809082,24.88485145568848,12.640000343322754,,12.876667022705078,124.18624877929688,64.02249145507812
13715,2016-06-27,21.24661636352539,97.85771942138672,4.71999979019165,34.56800079345703,135.4901580810547,89.04216766357422,8.663971900939941,61.19276428222656,47.2766227722168,35.264129638671875,34.90764617919922,85.43183135986328,43.831485748291016,11.113397598266602,24.760316848754883,12.279999732971191,,13.236666679382324,124.02338409423828,63.64289855957031
13716,2016-06-28,21.604415893554688,98.99485778808594,5.119999885559082,35.397499084472656,136.66714477539062,90.61771392822266,8.827847480773926,64.3677749633789,48.84402084350586,35.5863151550293,35.54389190673828,86.72667694091797,44.745567321777344,11.275527000427246,25.229148864746094,12.109999656677246,,13.452667236328123,125.47068786621094,65.11116027832031
13717,2016-06-29,21.79139709472656,100.06935119628906,5.130000114440918,35.779998779296875,137.96702575683594,91.49512481689452,8.941847801208496,64.33648681640625,50.222686767578125,35.79574203491211,36.93032455444336,88.36683654785156,45.74113082885742,11.45977020263672,25.646705627441406,12.09000015258789,,14.012666702270508,127.10791778564452,66.2212905883789
13718,2016-06-30,22.06841278076172,101.43929290771484,5.139999866485596,35.78099822998047,137.931884765625,92.28761291503906,8.956093788146973,65.23577880859375,50.99407958984375,36.51262664794922,37.23420715332031,84.46308898925781,46.311317443847656,11.548203468322754,25.793216705322266,12.449999809265137,,14.152000427246094,127.72303771972656,67.13802337646484
13719,2016-07-01,22.13535690307617,101.6452407836914,5.070000171661377,36.28400039672852,137.1150360107422,92.48573303222656,9.062969207763672,66.36189270019531,50.66326522827149,36.34348678588867,37.60454940795898,85.22083282470703,46.30226135253906,11.462224960327148,26.056941986083984,12.829999923706056,,14.43333339691162,127.41545867919922,67.20964813232422
13720,2016-07-05,21.92759704589844,101.26914978027344,4.960000038146973,36.40499877929688,136.3596954345703,92.1366729736328,8.834972381591797,65.60335540771484,49.24906539916992,36.59317779541016,37.23420715332031,84.6357421875,46.311317443847656,11.63172435760498,26.232749938964844,12.989999771118164,,14.26533317565918,128.04867553710938,66.62238311767578
13721,2016-07-06,22.052255630493164,101.6452407836914,5.039999961853027,36.88050079345703,137.02725219726562,92.88197326660156,8.956093788146973,67.04226684570312,49.77836227416992,36.46430206298828,37.1582260131836,83.4630355834961,46.50136947631836,11.705421447753906,26.269380569458008,13.0,,14.29599952697754,128.79039001464844,67.38871765136719
13722,2016-07-07,22.14689826965332,100.91100311279295,5.019999980926514,36.82849884033203,143.7815399169922,93.51868438720705,9.084346771240234,66.83892822265625,50.10089874267578,36.31931686401367,37.84194564819336,84.405029296875,46.50136947631836,12.010032653808594,26.203453063964844,13.149999618530272,,14.395999908447266,127.3612060546875,66.57937622070312
13723,2016-07-08,22.31772232055664,103.06890869140624,5.099999904632568,37.29050064086914,145.30984497070312,94.6685562133789,9.326594352722168,67.68350982666016,51.13467025756836,36.55290985107422,38.49717330932617,85.1259765625,47.334014892578125,12.491517066955566,26.45984268188477,13.630000114440918,,14.45199966430664,127.7863540649414,66.99478149414062
13724,2016-07-11,22.3869743347168,103.38229370117188,5.010000228881836,37.68899917602539,146.43408203125,95.0106430053711,9.454842567443848,67.44890594482422,51.49856185913086,36.70594024658203,38.97198486328125,85.30858612060547,47.59648513793945,12.778932571411133,26.4818172454834,13.75,,14.985333442687988,126.92700958251952,67.2454605102539
13725,2016-07-12,22.48853874206543,104.3134994506836,5.139999866485596,37.41049957275391,146.04759216308594,95.21971893310548,9.583094596862791,67.74605560302734,52.2676887512207,36.7140007019043,40.681278228759766,86.5101089477539,48.15760803222656,12.970541954040527,26.547748565673828,13.869999885559082,,14.976667404174805,126.5109405517578,68.00464630126953
13726,2016-07-13,22.36157989501953,104.60902404785156,5.090000152587891,37.13150024414063,146.48678588867188,94.91561889648438,9.604469299316406,67.05789184570312,52.2346076965332,36.842872619628906,40.263450622558594,86.8369369506836,48.42912673950195,12.96562671661377,26.59902572631836,13.970000267028809,,14.835332870483398,127.9762954711914,67.95451354980469
13727,2016-07-14,22.80479049682617,104.55525970458984,5.170000076293945,37.060001373291016,146.6273193359375,95.00114440917967,9.682842254638672,66.89366912841797,53.02855682373047,36.80259323120117,40.99464797973633,87.90390014648438,48.63727951049805,13.09828281402588,27.04588890075684,14.039999961853027,,14.768667221069336,127.39737701416016,68.00464630126953
